date,region,cases
2020-04-08,02 - Saguenay–Lac-Saint-Jean,15
2020-04-08,03 - Capitale Nationale,17
2020-04-08,04 - Mauricie - Centre du Québec,25
2020-04-08,05 - Estrie,27
2020-04-08,06 - Montréal,368
2020-04-08,07 - Outaouais,1
2020-04-08,08 - Abitibi-Temiscamingue,3
2020-04-08,09 - Côte-Nord,4
2020-04-08,10 - Nord-du-Québec,0
2020-04-08,11 - Gaspésie-Îles-de-la-Madeleine,9
2020-04-08,12 - Chaudière-Appalaches,14
2020-04-08,13 - Laval,72
2020-04-08,14 - Lanaudière,48
2020-04-08,15 - Laurentides,12
2020-04-08,16 - Montérégie,73
2020-04-08,17 - Nunavik,0
2020-04-08,18 - Terres-Cries-de-la-Baie-James,0
2020-04-09,01 - Bas-Saint-Laurent,0
2020-04-09,02 - Saguenay–Lac-Saint-Jean,5
2020-04-09,03 - Capitale Nationale,20
2020-04-09,04 - Mauricie - Centre du Québec,34
2020-04-09,05 - Estrie,23
2020-04-09,06 - Montréal,487
2020-04-09,07 - Outaouais,1
2020-04-09,08 - Abitibi-Temiscamingue,8
2020-04-09,09 - Côte-Nord,6
2020-04-09,10 - Nord-du-Québec,0
2020-04-09,11 - Gaspésie-Îles-de-la-Madeleine,4
2020-04-09,12 - Chaudière-Appalaches,12
2020-04-09,13 - Laval,66
2020-04-09,14 - Lanaudière,84
2020-04-09,15 - Laurentides,57
2020-04-09,16 - Montérégie,74
2020-04-09,17 - Nunavik,0
2020-04-09,18 - Terres-Cries-de-la-Baie-James,0
2020-04-10,01 - Bas-Saint-Laurent,1
2020-04-10,02 - Saguenay–Lac-Saint-Jean,12
2020-04-10,03 - Capitale Nationale,15
2020-04-10,04 - Mauricie - Centre du Québec,25
2020-04-10,05 - Estrie,22
2020-04-10,06 - Montréal,355
2020-04-10,07 - Outaouais,10
2020-04-10,08 - Abitibi-Temiscamingue,11
2020-04-10,09 - Côte-Nord,3
2020-04-10,10 - Nord-du-Québec,3
2020-04-10,11 - Gaspésie-Îles-de-la-Madeleine,5
2020-04-10,12 - Chaudière-Appalaches,15
2020-04-10,13 - Laval,120
2020-04-10,14 - Lanaudière,74
2020-04-10,15 - Laurentides,29
2020-04-10,16 - Montérégie,65
2020-04-10,17 - Nunavik,0
2020-04-10,18 - Terres-Cries-de-la-Baie-James,0
2020-04-11,01 - Bas-Saint-Laurent,0
2020-04-11,02 - Saguenay–Lac-Saint-Jean,7
2020-04-11,03 - Capitale Nationale,13
2020-04-11,04 - Mauricie - Centre du Québec,38
2020-04-11,05 - Estrie,19
2020-04-11,06 - Montréal,244
2020-04-11,07 - Outaouais,16
2020-04-11,08 - Abitibi-Temiscamingue,4
2020-04-11,09 - Côte-Nord,8
2020-04-11,10 - Nord-du-Québec,0
2020-04-11,11 - Gaspésie-Îles-de-la-Madeleine,6
2020-04-11,12 - Chaudière-Appalaches,8
2020-04-11,13 - Laval,91
2020-04-11,14 - Lanaudière,50
2020-04-11,15 - Laurentides,23
2020-04-11,16 - Montérégie,86
2020-04-11,17 - Nunavik,2
2020-04-11,18 - Terres-Cries-de-la-Baie-James,0
2020-04-12,01 - Bas-Saint-Laurent,0
2020-04-12,02 - Saguenay–Lac-Saint-Jean,7
2020-04-12,03 - Capitale Nationale,4
2020-04-12,04 - Mauricie - Centre du Québec,28
2020-04-12,05 - Estrie,28
2020-04-12,06 - Montréal,227
2020-04-12,07 - Outaouais,12
2020-04-12,08 - Abitibi-Temiscamingue,3
2020-04-12,09 - Côte-Nord,0
2020-04-12,10 - Nord-du-Québec,0
2020-04-12,11 - Gaspésie-Îles-de-la-Madeleine,6
2020-04-12,12 - Chaudière-Appalaches,17
2020-04-12,13 - Laval,123
2020-04-12,14 - Lanaudière,20
2020-04-12,15 - Laurentides,13
2020-04-12,16 - Montérégie,66
2020-04-12,17 - Nunavik,0
2020-04-12,18 - Terres-Cries-de-la-Baie-James,0
2020-04-13,01 - Bas-Saint-Laurent,0
2020-04-13,02 - Saguenay–Lac-Saint-Jean,12
2020-04-13,03 - Capitale Nationale,36
2020-04-13,04 - Mauricie - Centre du Québec,46
2020-04-13,05 - Estrie,15
2020-04-13,06 - Montréal,305
2020-04-13,07 - Outaouais,3
2020-04-13,08 - Abitibi-Temiscamingue,1
2020-04-13,09 - Côte-Nord,3
2020-04-13,10 - Nord-du-Québec,2
2020-04-13,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-04-13,12 - Chaudière-Appalaches,25
2020-04-13,13 - Laval,37
2020-04-13,14 - Lanaudière,60
2020-04-13,15 - Laurentides,54
2020-04-13,16 - Montérégie,108
2020-04-13,17 - Nunavik,3
2020-04-13,18 - Terres-Cries-de-la-Baie-James,0
2020-04-14,01 - Bas-Saint-Laurent,0
2020-04-14,02 - Saguenay–Lac-Saint-Jean,9
2020-04-14,03 - Capitale Nationale,31
2020-04-14,04 - Mauricie - Centre du Québec,45
2020-04-14,05 - Estrie,17
2020-04-14,06 - Montréal,235
2020-04-14,07 - Outaouais,8
2020-04-14,08 - Abitibi-Temiscamingue,0
2020-04-14,09 - Côte-Nord,1
2020-04-14,10 - Nord-du-Québec,0
2020-04-14,11 - Gaspésie-Îles-de-la-Madeleine,2
2020-04-14,12 - Chaudière-Appalaches,14
2020-04-14,13 - Laval,90
2020-04-14,14 - Lanaudière,78
2020-04-14,15 - Laurentides,28
2020-04-14,16 - Montérégie,132
2020-04-14,17 - Nunavik,1
2020-04-14,18 - Terres-Cries-de-la-Baie-James,0
2020-04-15,01 - Bas-Saint-Laurent,0
2020-04-15,02 - Saguenay–Lac-Saint-Jean,5
2020-04-15,03 - Capitale Nationale,17
2020-04-15,04 - Mauricie - Centre du Québec,32
2020-04-15,05 - Estrie,17
2020-04-15,06 - Montréal,202
2020-04-15,07 - Outaouais,1
2020-04-15,08 - Abitibi-Temiscamingue,1
2020-04-15,09 - Côte-Nord,2
2020-04-15,10 - Nord-du-Québec,0
2020-04-15,11 - Gaspésie-Îles-de-la-Madeleine,4
2020-04-15,12 - Chaudière-Appalaches,5
2020-04-15,13 - Laval,97
2020-04-15,14 - Lanaudière,80
2020-04-15,15 - Laurentides,27
2020-04-15,16 - Montérégie,121
2020-04-15,17 - Nunavik,1
2020-04-15,18 - Terres-Cries-de-la-Baie-James,0
2020-04-16,01 - Bas-Saint-Laurent,0
2020-04-16,02 - Saguenay–Lac-Saint-Jean,27
2020-04-16,03 - Capitale Nationale,23
2020-04-16,04 - Mauricie - Centre du Québec,29
2020-04-16,05 - Estrie,13
2020-04-16,06 - Montréal,451
2020-04-16,07 - Outaouais,9
2020-04-16,08 - Abitibi-Temiscamingue,1
2020-04-16,09 - Côte-Nord,3
2020-04-16,10 - Nord-du-Québec,0
2020-04-16,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-04-16,12 - Chaudière-Appalaches,2
2020-04-16,13 - Laval,165
2020-04-16,14 - Lanaudière,114
2020-04-16,15 - Laurentides,37
2020-04-16,16 - Montérégie,121
2020-04-16,17 - Nunavik,1
2020-04-16,18 - Terres-Cries-de-la-Baie-James,0
2020-04-17,01 - Bas-Saint-Laurent,0
2020-04-17,02 - Saguenay–Lac-Saint-Jean,2
2020-04-17,03 - Capitale Nationale,18
2020-04-17,04 - Mauricie - Centre du Québec,26
2020-04-17,05 - Estrie,12
2020-04-17,06 - Montréal,479
2020-04-17,07 - Outaouais,1
2020-04-17,08 - Abitibi-Temiscamingue,3
2020-04-17,09 - Côte-Nord,3
2020-04-17,10 - Nord-du-Québec,0
2020-04-17,11 - Gaspésie-Îles-de-la-Madeleine,4
2020-04-17,12 - Chaudière-Appalaches,11
2020-04-17,13 - Laval,152
2020-04-17,14 - Lanaudière,67
2020-04-17,15 - Laurentides,50
2020-04-17,16 - Montérégie,113
2020-04-17,17 - Nunavik,0
2020-04-17,18 - Terres-Cries-de-la-Baie-James,0
2020-04-18,01 - Bas-Saint-Laurent,0
2020-04-18,02 - Saguenay–Lac-Saint-Jean,10
2020-04-18,03 - Capitale Nationale,17
2020-04-18,04 - Mauricie - Centre du Québec,30
2020-04-18,05 - Estrie,7
2020-04-18,06 - Montréal,292
2020-04-18,07 - Outaouais,11
2020-04-18,08 - Abitibi-Temiscamingue,0
2020-04-18,09 - Côte-Nord,3
2020-04-18,10 - Nord-du-Québec,0
2020-04-18,11 - Gaspésie-Îles-de-la-Madeleine,12
2020-04-18,12 - Chaudière-Appalaches,12
2020-04-18,13 - Laval,125
2020-04-18,14 - Lanaudière,37
2020-04-18,15 - Laurentides,36
2020-04-18,16 - Montérégie,132
2020-04-18,17 - Nunavik,0
2020-04-18,18 - Terres-Cries-de-la-Baie-James,0
2020-04-19,01 - Bas-Saint-Laurent,0
2020-04-19,02 - Saguenay–Lac-Saint-Jean,12
2020-04-19,03 - Capitale Nationale,13
2020-04-19,04 - Mauricie - Centre du Québec,14
2020-04-19,05 - Estrie,8
2020-04-19,06 - Montréal,406
2020-04-19,07 - Outaouais,7
2020-04-19,08 - Abitibi-Temiscamingue,2
2020-04-19,09 - Côte-Nord,2
2020-04-19,10 - Nord-du-Québec,0
2020-04-19,11 - Gaspésie-Îles-de-la-Madeleine,6
2020-04-19,12 - Chaudière-Appalaches,7
2020-04-19,13 - Laval,132
2020-04-19,14 - Lanaudière,101
2020-04-19,15 - Laurentides,31
2020-04-19,16 - Montérégie,90
2020-04-19,17 - Nunavik,0
2020-04-19,18 - Terres-Cries-de-la-Baie-James,0
2020-04-20,01 - Bas-Saint-Laurent,0
2020-04-20,02 - Saguenay–Lac-Saint-Jean,13
2020-04-20,03 - Capitale Nationale,16
2020-04-20,04 - Mauricie - Centre du Québec,28
2020-04-20,05 - Estrie,9
2020-04-20,06 - Montréal,507
2020-04-20,07 - Outaouais,5
2020-04-20,08 - Abitibi-Temiscamingue,2
2020-04-20,09 - Côte-Nord,1
2020-04-20,10 - Nord-du-Québec,0
2020-04-20,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-04-20,12 - Chaudière-Appalaches,4
2020-04-20,13 - Laval,66
2020-04-20,14 - Lanaudière,61
2020-04-20,15 - Laurentides,25
2020-04-20,16 - Montérégie,224
2020-04-20,17 - Nunavik,1
2020-04-20,18 - Terres-Cries-de-la-Baie-James,0
2020-04-21,01 - Bas-Saint-Laurent,0
2020-04-21,02 - Saguenay–Lac-Saint-Jean,5
2020-04-21,03 - Capitale Nationale,15
2020-04-21,04 - Mauricie - Centre du Québec,26
2020-04-21,05 - Estrie,7
2020-04-21,06 - Montréal,384
2020-04-21,07 - Outaouais,5
2020-04-21,08 - Abitibi-Temiscamingue,1
2020-04-21,09 - Côte-Nord,1
2020-04-21,10 - Nord-du-Québec,0
2020-04-21,11 - Gaspésie-Îles-de-la-Madeleine,13
2020-04-21,12 - Chaudière-Appalaches,8
2020-04-21,13 - Laval,104
2020-04-21,14 - Lanaudière,56
2020-04-21,15 - Laurentides,37
2020-04-21,16 - Montérégie,145
2020-04-21,17 - Nunavik,0
2020-04-21,18 - Terres-Cries-de-la-Baie-James,0
2020-04-22,01 - Bas-Saint-Laurent,0
2020-04-22,02 - Saguenay–Lac-Saint-Jean,5
2020-04-22,03 - Capitale Nationale,17
2020-04-22,04 - Mauricie - Centre du Québec,31
2020-04-22,05 - Estrie,3
2020-04-22,06 - Montréal,508
2020-04-22,07 - Outaouais,0
2020-04-22,08 - Abitibi-Temiscamingue,0
2020-04-22,09 - Côte-Nord,1
2020-04-22,10 - Nord-du-Québec,0
2020-04-22,11 - Gaspésie-Îles-de-la-Madeleine,8
2020-04-22,12 - Chaudière-Appalaches,5
2020-04-22,13 - Laval,97
2020-04-22,14 - Lanaudière,72
2020-04-22,15 - Laurentides,30
2020-04-22,16 - Montérégie,62
2020-04-22,17 - Nunavik,0
2020-04-22,18 - Terres-Cries-de-la-Baie-James,0
2020-04-23,01 - Bas-Saint-Laurent,0
2020-04-23,02 - Saguenay–Lac-Saint-Jean,8
2020-04-23,03 - Capitale Nationale,11
2020-04-23,04 - Mauricie - Centre du Québec,40
2020-04-23,05 - Estrie,6
2020-04-23,06 - Montréal,519
2020-04-23,07 - Outaouais,10
2020-04-23,08 - Abitibi-Temiscamingue,1
2020-04-23,09 - Côte-Nord,0
2020-04-23,10 - Nord-du-Québec,0
2020-04-23,11 - Gaspésie-Îles-de-la-Madeleine,3
2020-04-23,12 - Chaudière-Appalaches,3
2020-04-23,13 - Laval,115
2020-04-23,14 - Lanaudière,49
2020-04-23,15 - Laurentides,31
2020-04-23,16 - Montérégie,77
2020-04-23,17 - Nunavik,0
2020-04-23,18 - Terres-Cries-de-la-Baie-James,0
2020-04-24,01 - Bas-Saint-Laurent,0
2020-04-24,02 - Saguenay–Lac-Saint-Jean,4
2020-04-24,03 - Capitale Nationale,24
2020-04-24,04 - Mauricie - Centre du Québec,25
2020-04-24,05 - Estrie,0
2020-04-24,06 - Montréal,522
2020-04-24,07 - Outaouais,7
2020-04-24,08 - Abitibi-Temiscamingue,0
2020-04-24,09 - Côte-Nord,0
2020-04-24,10 - Nord-du-Québec,0
2020-04-24,11 - Gaspésie-Îles-de-la-Madeleine,3
2020-04-24,12 - Chaudière-Appalaches,6
2020-04-24,13 - Laval,71
2020-04-24,14 - Lanaudière,62
2020-04-24,15 - Laurentides,38
2020-04-24,16 - Montérégie,16
2020-04-24,17 - Nunavik,0
2020-04-24,18 - Terres-Cries-de-la-Baie-James,0
2020-04-25,01 - Bas-Saint-Laurent,2
2020-04-25,02 - Saguenay–Lac-Saint-Jean,5
2020-04-25,03 - Capitale Nationale,38
2020-04-25,04 - Mauricie - Centre du Québec,-4
2020-04-25,05 - Estrie,10
2020-04-25,06 - Montréal,264
2020-04-25,07 - Outaouais,10
2020-04-25,08 - Abitibi-Temiscamingue,1
2020-04-25,09 - Côte-Nord,-4
2020-04-25,10 - Nord-du-Québec,1
2020-04-25,11 - Gaspésie-Îles-de-la-Madeleine,4
2020-04-25,12 - Chaudière-Appalaches,12
2020-04-25,13 - Laval,107
2020-04-25,14 - Lanaudière,78
2020-04-25,15 - Laurentides,51
2020-04-25,16 - Montérégie,70
2020-04-25,17 - Nunavik,0
2020-04-25,18 - Terres-Cries-de-la-Baie-James,0
2020-04-26,01 - Bas-Saint-Laurent,0
2020-04-26,02 - Saguenay–Lac-Saint-Jean,0
2020-04-26,03 - Capitale Nationale,42
2020-04-26,04 - Mauricie - Centre du Québec,20
2020-04-26,05 - Estrie,9
2020-04-26,06 - Montréal,460
2020-04-26,07 - Outaouais,6
2020-04-26,08 - Abitibi-Temiscamingue,0
2020-04-26,09 - Côte-Nord,0
2020-04-26,10 - Nord-du-Québec,0
2020-04-26,11 - Gaspésie-Îles-de-la-Madeleine,7
2020-04-26,12 - Chaudière-Appalaches,7
2020-04-26,13 - Laval,122
2020-04-26,14 - Lanaudière,73
2020-04-26,15 - Laurentides,40
2020-04-26,16 - Montérégie,53
2020-04-26,17 - Nunavik,2
2020-04-26,18 - Terres-Cries-de-la-Baie-James,1
2020-04-27,01 - Bas-Saint-Laurent,1
2020-04-27,02 - Saguenay–Lac-Saint-Jean,7
2020-04-27,03 - Capitale Nationale,13
2020-04-27,04 - Mauricie - Centre du Québec,28
2020-04-27,05 - Estrie,4
2020-04-27,06 - Montréal,413
2020-04-27,07 - Outaouais,14
2020-04-27,08 - Abitibi-Temiscamingue,0
2020-04-27,09 - Côte-Nord,2
2020-04-27,10 - Nord-du-Québec,0
2020-04-27,11 - Gaspésie-Îles-de-la-Madeleine,9
2020-04-27,12 - Chaudière-Appalaches,11
2020-04-27,13 - Laval,141
2020-04-27,14 - Lanaudière,117
2020-04-27,15 - Laurentides,37
2020-04-27,16 - Montérégie,90
2020-04-27,17 - Nunavik,0
2020-04-27,18 - Terres-Cries-de-la-Baie-James,2
2020-04-28,01 - Bas-Saint-Laurent,-3
2020-04-28,02 - Saguenay–Lac-Saint-Jean,0
2020-04-28,03 - Capitale Nationale,14
2020-04-28,04 - Mauricie - Centre du Québec,21
2020-04-28,05 - Estrie,0
2020-04-28,06 - Montréal,453
2020-04-28,07 - Outaouais,4
2020-04-28,08 - Abitibi-Temiscamingue,-1
2020-04-28,09 - Côte-Nord,4
2020-04-28,10 - Nord-du-Québec,-1
2020-04-28,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-04-28,12 - Chaudière-Appalaches,4
2020-04-28,13 - Laval,67
2020-04-28,14 - Lanaudière,70
2020-04-28,15 - Laurentides,50
2020-04-28,16 - Montérégie,94
2020-04-28,17 - Nunavik,0
2020-04-28,18 - Terres-Cries-de-la-Baie-James,0
2020-04-29,01 - Bas-Saint-Laurent,0
2020-04-29,02 - Saguenay–Lac-Saint-Jean,-1
2020-04-29,03 - Capitale Nationale,18
2020-04-29,04 - Mauricie - Centre du Québec,43
2020-04-29,05 - Estrie,1
2020-04-29,06 - Montréal,324
2020-04-29,07 - Outaouais,3
2020-04-29,08 - Abitibi-Temiscamingue,0
2020-04-29,09 - Côte-Nord,-8
2020-04-29,10 - Nord-du-Québec,0
2020-04-29,11 - Gaspésie-Îles-de-la-Madeleine,-1
2020-04-29,12 - Chaudière-Appalaches,10
2020-04-29,13 - Laval,170
2020-04-29,14 - Lanaudière,105
2020-04-29,15 - Laurentides,58
2020-04-29,16 - Montérégie,123
2020-04-29,17 - Nunavik,0
2020-04-29,18 - Terres-Cries-de-la-Baie-James,0
2020-04-30,01 - Bas-Saint-Laurent,1
2020-04-30,02 - Saguenay–Lac-Saint-Jean,7
2020-04-30,03 - Capitale Nationale,28
2020-04-30,04 - Mauricie - Centre du Québec,20
2020-04-30,05 - Estrie,12
2020-04-30,06 - Montréal,513
2020-04-30,07 - Outaouais,1
2020-04-30,08 - Abitibi-Temiscamingue,1
2020-04-30,09 - Côte-Nord,7
2020-04-30,10 - Nord-du-Québec,0
2020-04-30,11 - Gaspésie-Îles-de-la-Madeleine,3
2020-04-30,12 - Chaudière-Appalaches,-5
2020-04-30,13 - Laval,74
2020-04-30,14 - Lanaudière,99
2020-04-30,15 - Laurentides,42
2020-04-30,16 - Montérégie,134
2020-04-30,17 - Nunavik,0
2020-04-30,18 - Terres-Cries-de-la-Baie-James,0
2020-05-01,01 - Bas-Saint-Laurent,0
2020-05-01,02 - Saguenay–Lac-Saint-Jean,2
2020-05-01,03 - Capitale Nationale,32
2020-05-01,04 - Mauricie - Centre du Québec,46
2020-05-01,05 - Estrie,7
2020-05-01,06 - Montréal,655
2020-05-01,07 - Outaouais,14
2020-05-01,08 - Abitibi-Temiscamingue,0
2020-05-01,09 - Côte-Nord,0
2020-05-01,10 - Nord-du-Québec,0
2020-05-01,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-01,12 - Chaudière-Appalaches,7
2020-05-01,13 - Laval,114
2020-05-01,14 - Lanaudière,88
2020-05-01,15 - Laurentides,45
2020-05-01,16 - Montérégie,99
2020-05-01,17 - Nunavik,0
2020-05-01,18 - Terres-Cries-de-la-Baie-James,0
2020-05-02,01 - Bas-Saint-Laurent,0
2020-05-02,02 - Saguenay–Lac-Saint-Jean,6
2020-05-02,03 - Capitale Nationale,23
2020-05-02,04 - Mauricie - Centre du Québec,18
2020-05-02,05 - Estrie,8
2020-05-02,06 - Montréal,620
2020-05-02,07 - Outaouais,5
2020-05-02,08 - Abitibi-Temiscamingue,-1
2020-05-02,09 - Côte-Nord,0
2020-05-02,10 - Nord-du-Québec,0
2020-05-02,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-02,12 - Chaudière-Appalaches,2
2020-05-02,13 - Laval,78
2020-05-02,14 - Lanaudière,72
2020-05-02,15 - Laurentides,43
2020-05-02,16 - Montérégie,133
2020-05-02,17 - Nunavik,0
2020-05-02,18 - Terres-Cries-de-la-Baie-James,0
2020-05-03,01 - Bas-Saint-Laurent,1
2020-05-03,02 - Saguenay–Lac-Saint-Jean,3
2020-05-03,03 - Capitale Nationale,27
2020-05-03,04 - Mauricie - Centre du Québec,29
2020-05-03,05 - Estrie,5
2020-05-03,06 - Montréal,1,652
2020-05-03,07 - Outaouais,9
2020-05-03,08 - Abitibi-Temiscamingue,0
2020-05-03,09 - Côte-Nord,0
2020-05-03,10 - Nord-du-Québec,1
2020-05-03,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-03,12 - Chaudière-Appalaches,3
2020-05-03,13 - Laval,94
2020-05-03,14 - Lanaudière,65
2020-05-03,15 - Laurentides,41
2020-05-03,16 - Montérégie,271
2020-05-03,17 - Nunavik,4
2020-05-03,18 - Terres-Cries-de-la-Baie-James,3
2020-05-04,01 - Bas-Saint-Laurent,0
2020-05-04,02 - Saguenay–Lac-Saint-Jean,7
2020-05-04,03 - Capitale Nationale,21
2020-05-04,04 - Mauricie - Centre du Québec,30
2020-05-04,05 - Estrie,8
2020-05-04,06 - Montréal,355
2020-05-04,07 - Outaouais,2
2020-05-04,08 - Abitibi-Temiscamingue,0
2020-05-04,09 - Côte-Nord,0
2020-05-04,10 - Nord-du-Québec,0
2020-05-04,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-04,12 - Chaudière-Appalaches,7
2020-05-04,13 - Laval,62
2020-05-04,14 - Lanaudière,64
2020-05-04,15 - Laurentides,45
2020-05-04,16 - Montérégie,157
2020-05-04,17 - Nunavik,0
2020-05-04,18 - Terres-Cries-de-la-Baie-James,0
2020-05-05,01 - Bas-Saint-Laurent,0
2020-05-05,02 - Saguenay–Lac-Saint-Jean,1
2020-05-05,03 - Capitale Nationale,23
2020-05-05,04 - Mauricie - Centre du Québec,30
2020-05-05,05 - Estrie,2
2020-05-05,06 - Montréal,385
2020-05-05,07 - Outaouais,8
2020-05-05,08 - Abitibi-Temiscamingue,0
2020-05-05,09 - Côte-Nord,0
2020-05-05,10 - Nord-du-Québec,0
2020-05-05,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-05,12 - Chaudière-Appalaches,4
2020-05-05,13 - Laval,93
2020-05-05,14 - Lanaudière,72
2020-05-05,15 - Laurentides,60
2020-05-05,16 - Montérégie,116
2020-05-05,17 - Nunavik,0
2020-05-05,18 - Terres-Cries-de-la-Baie-James,-1
2020-05-06,01 - Bas-Saint-Laurent,0
2020-05-06,02 - Saguenay–Lac-Saint-Jean,1
2020-05-06,03 - Capitale Nationale,25
2020-05-06,04 - Mauricie - Centre du Québec,20
2020-05-06,05 - Estrie,8
2020-05-06,06 - Montréal,451
2020-05-06,07 - Outaouais,6
2020-05-06,08 - Abitibi-Temiscamingue,1
2020-05-06,09 - Côte-Nord,0
2020-05-06,10 - Nord-du-Québec,0
2020-05-06,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-06,12 - Chaudière-Appalaches,1
2020-05-06,13 - Laval,97
2020-05-06,14 - Lanaudière,58
2020-05-06,15 - Laurentides,69
2020-05-06,16 - Montérégie,173
2020-05-06,17 - Nunavik,0
2020-05-06,18 - Terres-Cries-de-la-Baie-James,0
2020-05-07,01 - Bas-Saint-Laurent,0
2020-05-07,02 - Saguenay–Lac-Saint-Jean,0
2020-05-07,03 - Capitale Nationale,22
2020-05-07,04 - Mauricie - Centre du Québec,38
2020-05-07,05 - Estrie,8
2020-05-07,06 - Montréal,476
2020-05-07,07 - Outaouais,4
2020-05-07,08 - Abitibi-Temiscamingue,2
2020-05-07,09 - Côte-Nord,0
2020-05-07,10 - Nord-du-Québec,0
2020-05-07,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-07,12 - Chaudière-Appalaches,5
2020-05-07,13 - Laval,121
2020-05-07,14 - Lanaudière,91
2020-05-07,15 - Laurentides,74
2020-05-07,16 - Montérégie,73
2020-05-07,17 - Nunavik,-4
2020-05-07,18 - Terres-Cries-de-la-Baie-James,0
2020-05-08,01 - Bas-Saint-Laurent,-1
2020-05-08,02 - Saguenay–Lac-Saint-Jean,1
2020-05-08,03 - Capitale Nationale,19
2020-05-08,04 - Mauricie - Centre du Québec,44
2020-05-08,05 - Estrie,4
2020-05-08,06 - Montréal,517
2020-05-08,07 - Outaouais,4
2020-05-08,08 - Abitibi-Temiscamingue,1
2020-05-08,09 - Côte-Nord,0
2020-05-08,10 - Nord-du-Québec,0
2020-05-08,11 - Gaspésie-Îles-de-la-Madeleine,1
2020-05-08,12 - Chaudière-Appalaches,4
2020-05-08,13 - Laval,106
2020-05-08,14 - Lanaudière,72
2020-05-08,15 - Laurentides,46
2020-05-08,16 - Montérégie,92
2020-05-08,17 - Nunavik,0
2020-05-08,18 - Terres-Cries-de-la-Baie-James,0
2020-05-09,01 - Bas-Saint-Laurent,1
2020-05-09,02 - Saguenay–Lac-Saint-Jean,1
2020-05-09,03 - Capitale Nationale,46
2020-05-09,04 - Mauricie - Centre du Québec,43
2020-05-09,05 - Estrie,5
2020-05-09,06 - Montréal,420
2020-05-09,07 - Outaouais,8
2020-05-09,08 - Abitibi-Temiscamingue,0
2020-05-09,09 - Côte-Nord,0
2020-05-09,10 - Nord-du-Québec,0
2020-05-09,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-09,12 - Chaudière-Appalaches,5
2020-05-09,13 - Laval,90
2020-05-09,14 - Lanaudière,43
2020-05-09,15 - Laurentides,73
2020-05-09,16 - Montérégie,100
2020-05-09,17 - Nunavik,0
2020-05-09,18 - Terres-Cries-de-la-Baie-James,0
2020-05-10,01 - Bas-Saint-Laurent,0
2020-05-10,02 - Saguenay–Lac-Saint-Jean,2
2020-05-10,03 - Capitale Nationale,22
2020-05-10,04 - Mauricie - Centre du Québec,21
2020-05-10,05 - Estrie,4
2020-05-10,06 - Montréal,342
2020-05-10,07 - Outaouais,3
2020-05-10,08 - Abitibi-Temiscamingue,3
2020-05-10,09 - Côte-Nord,0
2020-05-10,10 - Nord-du-Québec,0
2020-05-10,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-10,12 - Chaudière-Appalaches,2
2020-05-10,13 - Laval,64
2020-05-10,14 - Lanaudière,62
2020-05-10,15 - Laurentides,54
2020-05-10,16 - Montérégie,156
2020-05-10,17 - Nunavik,0
2020-05-10,18 - Terres-Cries-de-la-Baie-James,0
2020-05-11,01 - Bas-Saint-Laurent,0
2020-05-11,02 - Saguenay–Lac-Saint-Jean,1
2020-05-11,03 - Capitale Nationale,25
2020-05-11,04 - Mauricie - Centre du Québec,30
2020-05-11,05 - Estrie,3
2020-05-11,06 - Montréal,295
2020-05-11,07 - Outaouais,9
2020-05-11,08 - Abitibi-Temiscamingue,0
2020-05-11,09 - Côte-Nord,0
2020-05-11,10 - Nord-du-Québec,0
2020-05-11,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-11,12 - Chaudière-Appalaches,5
2020-05-11,13 - Laval,151
2020-05-11,14 - Lanaudière,59
2020-05-11,15 - Laurentides,39
2020-05-11,16 - Montérégie,131
2020-05-11,17 - Nunavik,0
2020-05-11,18 - Terres-Cries-de-la-Baie-James,0
2020-05-12,01 - Bas-Saint-Laurent,2
2020-05-12,02 - Saguenay–Lac-Saint-Jean,1
2020-05-12,03 - Capitale Nationale,17
2020-05-12,04 - Mauricie - Centre du Québec,19
2020-05-12,05 - Estrie,3
2020-05-12,06 - Montréal,386
2020-05-12,07 - Outaouais,8
2020-05-12,08 - Abitibi-Temiscamingue,0
2020-05-12,09 - Côte-Nord,0
2020-05-12,10 - Nord-du-Québec,0
2020-05-12,11 - Gaspésie-Îles-de-la-Madeleine,0
2020-05-12,12 - Chaudière-Appalaches,1
2020-05-12,13 - Laval,71
2020-05-12,14 - Lanaudière,70
2020-05-12,15 - Laurentides,69
2020-05-12,16 - Montérégie,110
2020-05-12,17 - Nunavik,0
2020-05-12,18 - Terres-Cries-de-la-Baie-James,0
2020-05-13,01 - Bas-Saint-Laurent,2
2020-05-13,02 - Saguenay–Lac-Saint-Jean,2
